年,月,日,date,weekday,weekday_en,weekday_short,is_weekend,is_holiday,holiday_name,rokuyo,is_ichiryu_manbai,jikkan_junishi,jikkan,junishi,jikkan_gogyou,junishi_gogyou,jikkan_yin_yang,junishi_animal,juuni_un,is_kuubou,kuubou_type,kuubou_effect,season_24,moon_phase,daily_keyword,color_of_the_day,recommended_tea,lucky_number,power_stone,aroma_oil,meditation_theme,flower_of_the_day,energy_advice,zodiac_influence,tarot_card,wise_quote,recommended_music,recommended_food,crystal_healing,feng_shui_tip
2033,6,30,2033-06-30,木曜日,Thursday,Thu,False,False,,大安,True,戊申,戊,申,土,金,陽,猿,胎,False,,,,調査中,運命の扉が開く日,若草色,アールグレイ,82,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,牡羊座,皇帝 - 安定,感謝の心が幸福を呼ぶ,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2033,7,1,2033-07-01,金曜日,Friday,Fri,False,False,,先勝,False,己酉,己,酉,土,金,陰,鶏,長生,False,,,,調査中,宇宙からのメッセージ,黄金色,カモミールティー,83,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,牡牛座,教皇 - 叡智,愛は最も強いエネルギー,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2033,7,2,2033-07-02,土曜日,Saturday,Sat,True,False,,友引,False,庚戌,庚,戌,金,土,陽,犬,沐浴,False,,,,調査中,奇跡を呼ぶ波動,鋼青色,ペパーミントティー,84,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,双子座,恋人 - 選択,困難は成長のギフト,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2033,7,3,2033-07-03,日曜日,Sunday,Sun,True,False,,先負,False,辛亥,辛,亥,金,水,陰,猪,冠帯,False,,,,調査中,龍神様のご加護,深紅色,緑茶,85,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,蟹座,戦車 - 意志力,今この瞬間が全て,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2033,7,4,2033-07-04,月曜日,Monday,Mon,False,False,,仏滅,False,壬子,壬,子,水,水,陽,鼠,建禄,False,,,,調査中,金運上昇のサイン,金色,ほうじ茶,86,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,獅子座,力 - 内なる強さ,笑顔は心の太陽,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2033,7,5,2033-07-05,火曜日,Tuesday,Tue,False,False,,大安,True,癸丑,癸,丑,水,土,陰,牛,帝旺,False,,,,調査中,恋愛運絶好調,朱色,ジャスミンティー,87,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,乙女座,隠者 - 内省,優しさは伝染する,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2033,7,6,2033-07-06,水曜日,Wednesday,Wed,False,False,,赤口,False,甲寅,甲,寅,木,木,陽,虎,死,False,,,,調査中,直感力が冴える,空色,ルイボスティー,88,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,天秤座,運命の輪 - 転機,夢は現実の種,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2033,7,7,2033-07-07,木曜日,Thursday,Thu,False,False,,先勝,True,乙卯,乙,卯,木,木,陰,兎,墓,False,,,,調査中,隠れた才能開花,若草色,ローズヒップティー,89,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,蠍座,正義 - バランス,勇気は恐れを超越する,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2033,7,8,2033-07-08,金曜日,Friday,Fri,False,False,,友引,False,丙辰,丙,辰,火,土,陽,龍,絶,True,辰巳,財運・社会,,調査中,人生の転機到来,黄金色,白茶,90,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,射手座,吊られた男 - 犠牲,知恵は経験から生まれる,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2033,7,9,2033-07-09,土曜日,Saturday,Sat,True,False,,先負,False,丁巳,丁,巳,火,火,陰,蛇,胎,True,辰巳,財運・社会,,調査中,幸運の風が吹く,鋼青色,烏龍茶,91,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,山羊座,死神 - 変容,調和は美の根源,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2033,7,10,2033-07-10,日曜日,Sunday,Sun,True,False,,仏滅,False,戊午,戊,午,土,火,陽,馬,養,False,,,,調査中,魂の成長期間,深紅色,玄米茶,92,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,水瓶座,節制 - 調和,希望は明日への光,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2033,7,11,2033-07-11,月曜日,Monday,Mon,False,False,,大安,False,己未,己,未,土,土,陰,羊,長生,False,,,,調査中,エネルギー充電日,金色,抹茶,93,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,魚座,悪魔 - 誘惑,慈悲は魂の栄養,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2033,7,12,2033-07-12,火曜日,Tuesday,Tue,False,False,,赤口,True,庚申,庚,申,金,金,陽,猿,沐浴,False,,,,調査中,新次元への扉,朱色,柚子茶,94,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,牡羊座,塔 - 変革,一歩一歩が大切な旅路,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2033,7,13,2033-07-13,水曜日,Wednesday,Wed,False,False,,先勝,False,辛酉,辛,酉,金,金,陰,鶏,冠帯,False,,,,調査中,守護霊のささやき,空色,生姜茶,95,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,牡牛座,星 - 希望,今日という日は二度と来ない,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2033,7,14,2033-07-14,木曜日,Thursday,Thu,False,False,,友引,False,壬戌,壬,戌,水,土,陽,犬,建禄,False,,,,調査中,願いが叶う予感,若草色,黒豆茶,96,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,双子座,月 - 幻想,心の平安が真の豊かさ,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2033,7,15,2033-07-15,金曜日,Friday,Fri,False,False,,先負,False,癸亥,癸,亥,水,水,陰,猪,帝旺,False,,,,調査中,心のデトックス,黄金色,アールグレイ,97,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,蟹座,太陽 - 成功,変化は成長の扉,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2033,7,16,2033-07-16,土曜日,Saturday,Sat,True,False,,仏滅,False,甲子,甲,子,木,水,陽,鼠,死,False,,,,調査中,創造力爆発,鋼青色,カモミールティー,98,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,獅子座,審判 - 再生,感謝の心が幸福を呼ぶ,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2033,7,17,2033-07-17,日曜日,Sunday,Sun,True,False,,大安,True,乙丑,乙,丑,木,土,陰,牛,墓,False,,,,調査中,人との縁を結ぶ,深紅色,ペパーミントティー,99,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,乙女座,世界 - 完成,愛は最も強いエネルギー,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2033,7,18,2033-07-18,月曜日,Monday,Mon,False,True,海の日,赤口,False,丙寅,丙,寅,火,木,陽,虎,絶,True,寅卯,親・目上,,調査中,未来への種まき,金色,緑茶,1,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,天秤座,愚者 - 新しい始まり,困難は成長のギフト,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2033,7,19,2033-07-19,火曜日,Tuesday,Tue,False,False,,先勝,False,丁卯,丁,卯,火,木,陰,兎,胎,True,寅卯,親・目上,,調査中,宝物発見の予感,朱色,ほうじ茶,2,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,蠍座,魔術師 - 創造力,今この瞬間が全て,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2033,7,20,2033-07-20,水曜日,Wednesday,Wed,False,False,,友引,False,戊辰,戊,辰,土,土,陽,龍,養,False,,,,調査中,内なる光が輝く,空色,ジャスミンティー,3,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,射手座,女教皇 - 直感,笑顔は心の太陽,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2033,7,21,2033-07-21,木曜日,Thursday,Thu,False,False,,先負,False,己巳,己,巳,土,火,陰,蛇,長生,False,,,,調査中,調和のメロディ,若草色,ルイボスティー,4,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,山羊座,女帝 - 豊穣,優しさは伝染する,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2033,7,22,2033-07-22,金曜日,Friday,Fri,False,False,,仏滅,False,庚午,庚,午,金,火,陽,馬,沐浴,False,,,,調査中,自然の叡智授受,黄金色,ローズヒップティー,5,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,水瓶座,皇帝 - 安定,夢は現実の種,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2033,7,23,2033-07-23,土曜日,Saturday,Sat,True,False,,大安,False,辛未,辛,未,金,土,陰,羊,冠帯,False,,,,調査中,知恵の泉湧出,鋼青色,白茶,6,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,魚座,教皇 - 叡智,勇気は恐れを超越する,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2033,7,24,2033-07-24,日曜日,Sunday,Sun,True,False,,赤口,True,壬申,壬,申,水,金,陽,猿,建禄,False,,,,調査中,至福の時間軸,深紅色,烏龍茶,7,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,牡羊座,恋人 - 選択,知恵は経験から生まれる,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2033,7,25,2033-07-25,月曜日,Monday,Mon,False,False,,先勝,False,癸酉,癸,酉,水,金,陰,鶏,帝旺,False,,,,調査中,運気上昇の兆し,金色,玄米茶,8,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,牡牛座,戦車 - 意志力,調和は美の根源,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2033,7,26,2033-07-26,火曜日,Tuesday,Tue,False,False,,友引,False,甲戌,甲,戌,木,土,陽,犬,死,True,戌亥,家庭・不動産,,調査中,心の扉が開放,朱色,抹茶,9,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,双子座,力 - 内なる強さ,希望は明日への光,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2033,7,27,2033-07-27,水曜日,Wednesday,Wed,False,False,,先負,False,乙亥,乙,亥,木,水,陰,猪,墓,True,戌亥,家庭・不動産,,調査中,宇宙との同調,空色,柚子茶,10,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,蟹座,隠者 - 内省,慈悲は魂の栄養,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2033,7,28,2033-07-28,木曜日,Thursday,Thu,False,False,,仏滅,False,丙子,丙,子,火,水,陽,鼠,絶,False,,,,調査中,愛のバイブレーション,若草色,生姜茶,11,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,獅子座,運命の輪 - 転機,一歩一歩が大切な旅路,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2033,7,29,2033-07-29,金曜日,Friday,Fri,False,False,,大安,True,丁丑,丁,丑,火,土,陰,牛,胎,False,,,,調査中,豊かさの波動,黄金色,黒豆茶,12,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,乙女座,正義 - バランス,今日という日は二度と来ない,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2033,7,30,2033-07-30,土曜日,Saturday,Sat,True,False,,赤口,False,戊寅,戊,寅,土,木,陽,虎,養,False,,,,調査中,運命の扉が開く日,鋼青色,アールグレイ,13,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,天秤座,吊られた男 - 犠牲,心の平安が真の豊かさ,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2033,7,31,2033-07-31,日曜日,Sunday,Sun,True,False,,先勝,False,己卯,己,卯,土,木,陰,兎,長生,False,,,,調査中,宇宙からのメッセージ,深紅色,カモミールティー,14,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,蠍座,死神 - 変容,変化は成長の扉,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2033,8,1,2033-08-01,月曜日,Monday,Mon,False,False,,友引,True,庚辰,庚,辰,金,土,陽,龍,冠帯,False,,,,調査中,奇跡を呼ぶ波動,金色,ペパーミントティー,15,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,射手座,節制 - 調和,感謝の心が幸福を呼ぶ,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2033,8,2,2033-08-02,火曜日,Tuesday,Tue,False,False,,先負,False,辛巳,辛,巳,金,火,陰,蛇,建禄,False,,,,調査中,龍神様のご加護,朱色,緑茶,16,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,山羊座,悪魔 - 誘惑,愛は最も強いエネルギー,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2033,8,3,2033-08-03,水曜日,Wednesday,Wed,False,False,,仏滅,False,壬午,壬,午,水,火,陽,馬,帝旺,False,,,,調査中,金運上昇のサイン,空色,ほうじ茶,17,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,水瓶座,塔 - 変革,困難は成長のギフト,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2033,8,4,2033-08-04,木曜日,Thursday,Thu,False,False,,大安,False,癸未,癸,未,水,土,陰,羊,衰,False,,,,調査中,恋愛運絶好調,若草色,ジャスミンティー,18,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,魚座,星 - 希望,今この瞬間が全て,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2033,8,5,2033-08-05,金曜日,Friday,Fri,False,False,,赤口,False,甲申,甲,申,木,金,陽,猿,墓,True,申酉,友人・兄弟,,調査中,直感力が冴える,黄金色,ルイボスティー,19,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,牡羊座,月 - 幻想,笑顔は心の太陽,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2033,8,6,2033-08-06,土曜日,Saturday,Sat,True,False,,先勝,False,乙酉,乙,酉,木,金,陰,鶏,絶,True,申酉,友人・兄弟,,調査中,隠れた才能開花,鋼青色,ローズヒップティー,20,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,牡牛座,太陽 - 成功,優しさは伝染する,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2033,8,7,2033-08-07,日曜日,Sunday,Sun,True,False,,友引,False,丙戌,丙,戌,火,土,陽,犬,胎,False,,,,調査中,人生の転機到来,深紅色,白茶,21,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,双子座,審判 - 再生,夢は現実の種,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2033,8,8,2033-08-08,月曜日,Monday,Mon,False,False,,先負,True,丁亥,丁,亥,火,水,陰,猪,養,False,,,,調査中,幸運の風が吹く,金色,烏龍茶,22,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,蟹座,世界 - 完成,勇気は恐れを超越する,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2033,8,9,2033-08-09,火曜日,Tuesday,Tue,False,False,,仏滅,False,戊子,戊,子,土,水,陽,鼠,長生,False,,,,調査中,魂の成長期間,朱色,玄米茶,23,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,獅子座,愚者 - 新しい始まり,知恵は経験から生まれる,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2033,8,10,2033-08-10,水曜日,Wednesday,Wed,False,False,,大安,False,己丑,己,丑,土,土,陰,牛,沐浴,False,,,,調査中,エネルギー充電日,空色,抹茶,24,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,乙女座,魔術師 - 創造力,調和は美の根源,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2033,8,11,2033-08-11,木曜日,Thursday,Thu,False,True,山の日,赤口,False,庚寅,庚,寅,金,木,陽,虎,冠帯,False,,,,調査中,新次元への扉,若草色,柚子茶,25,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,天秤座,女教皇 - 直感,希望は明日への光,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2033,8,12,2033-08-12,金曜日,Friday,Fri,False,False,,先勝,False,辛卯,辛,卯,金,木,陰,兎,建禄,False,,,,調査中,守護霊のささやき,黄金色,生姜茶,26,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,蠍座,女帝 - 豊穣,慈悲は魂の栄養,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2033,8,13,2033-08-13,土曜日,Saturday,Sat,True,False,,友引,True,壬辰,壬,辰,水,土,陽,龍,帝旺,False,,,,調査中,願いが叶う予感,鋼青色,黒豆茶,27,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,射手座,皇帝 - 安定,一歩一歩が大切な旅路,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2033,8,14,2033-08-14,日曜日,Sunday,Sun,True,False,,先負,False,癸巳,癸,巳,水,火,陰,蛇,衰,False,,,,調査中,心のデトックス,深紅色,アールグレイ,28,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,山羊座,教皇 - 叡智,今日という日は二度と来ない,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2033,8,15,2033-08-15,月曜日,Monday,Mon,False,False,,仏滅,False,甲午,甲,午,木,火,陽,馬,墓,True,午未,配偶者・恋愛,,調査中,創造力爆発,金色,カモミールティー,29,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,水瓶座,恋人 - 選択,心の平安が真の豊かさ,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2033,8,16,2033-08-16,火曜日,Tuesday,Tue,False,False,,大安,True,乙未,乙,未,木,土,陰,羊,絶,True,午未,配偶者・恋愛,,調査中,人との縁を結ぶ,朱色,ペパーミントティー,30,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,魚座,戦車 - 意志力,変化は成長の扉,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2033,8,17,2033-08-17,水曜日,Wednesday,Wed,False,False,,赤口,False,丙申,丙,申,火,金,陽,猿,胎,False,,,,調査中,未来への種まき,空色,緑茶,31,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,牡羊座,力 - 内なる強さ,感謝の心が幸福を呼ぶ,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2033,8,18,2033-08-18,木曜日,Thursday,Thu,False,False,,先勝,False,丁酉,丁,酉,火,金,陰,鶏,養,False,,,,調査中,宝物発見の予感,若草色,ほうじ茶,32,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,牡牛座,隠者 - 内省,愛は最も強いエネルギー,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2033,8,19,2033-08-19,金曜日,Friday,Fri,False,False,,友引,False,戊戌,戊,戌,土,土,陽,犬,長生,False,,,,調査中,内なる光が輝く,黄金色,ジャスミンティー,33,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,双子座,運命の輪 - 転機,困難は成長のギフト,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2033,8,20,2033-08-20,土曜日,Saturday,Sat,True,False,,先負,True,己亥,己,亥,土,水,陰,猪,沐浴,False,,,,調査中,調和のメロディ,鋼青色,ルイボスティー,34,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,蟹座,正義 - バランス,今この瞬間が全て,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2033,8,21,2033-08-21,日曜日,Sunday,Sun,True,False,,仏滅,False,庚子,庚,子,金,水,陽,鼠,冠帯,False,,,,調査中,自然の叡智授受,深紅色,ローズヒップティー,35,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,獅子座,吊られた男 - 犠牲,笑顔は心の太陽,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2033,8,22,2033-08-22,月曜日,Monday,Mon,False,False,,大安,False,辛丑,辛,丑,金,土,陰,牛,建禄,False,,,,調査中,知恵の泉湧出,金色,白茶,36,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,乙女座,死神 - 変容,優しさは伝染する,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2033,8,23,2033-08-23,火曜日,Tuesday,Tue,False,False,,赤口,False,壬寅,壬,寅,水,木,陽,虎,帝旺,False,,,,調査中,至福の時間軸,朱色,烏龍茶,37,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,天秤座,節制 - 調和,夢は現実の種,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2033,8,24,2033-08-24,水曜日,Wednesday,Wed,False,False,,先勝,False,癸卯,癸,卯,水,木,陰,兎,衰,False,,,,調査中,運気上昇の兆し,空色,玄米茶,38,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,蠍座,悪魔 - 誘惑,勇気は恐れを超越する,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2033,8,25,2033-08-25,木曜日,Thursday,Thu,False,False,,友引,True,甲辰,甲,辰,木,土,陽,龍,墓,False,,,,調査中,心の扉が開放,若草色,抹茶,39,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,射手座,塔 - 変革,知恵は経験から生まれる,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2033,8,26,2033-08-26,金曜日,Friday,Fri,False,False,,先負,False,乙巳,乙,巳,木,火,陰,蛇,絶,False,,,,調査中,宇宙との同調,黄金色,柚子茶,40,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,山羊座,星 - 希望,調和は美の根源,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2033,8,27,2033-08-27,土曜日,Saturday,Sat,True,False,,仏滅,False,丙午,丙,午,火,火,陽,馬,胎,False,,,,調査中,愛のバイブレーション,鋼青色,生姜茶,41,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,水瓶座,月 - 幻想,希望は明日への光,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2033,8,28,2033-08-28,日曜日,Sunday,Sun,True,False,,大安,True,丁未,丁,未,火,土,陰,羊,養,False,,,,調査中,豊かさの波動,深紅色,黒豆茶,42,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,魚座,太陽 - 成功,慈悲は魂の栄養,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2033,8,29,2033-08-29,月曜日,Monday,Mon,False,False,,赤口,False,戊申,戊,申,土,金,陽,猿,長生,False,,,,調査中,運命の扉が開く日,金色,アールグレイ,43,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,牡羊座,審判 - 再生,一歩一歩が大切な旅路,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
